audio_file,text,speaker
data\data_prepared\wavs\fhnrbv8c_7Y_0118.wav,cái bụ thành nó khá là thấp thì nó không cao. Như vừa rồi Huế Riv cũng đã quay,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0119.wav,cái lăng sọ đó lăng cơ thánh cho quý vị xem. Thì cái bộ thành nó cũng à ở phía,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0120.wav,sau nó cũng sẽ có một cái gò đất lên và chúng ta sẽ nhìn thấy được bên trong.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0121.wav,Đấy bộ thành cũng khá là cao nhưng mà không cao bằng các cái lăng mộ của các,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0122.wav,cái vua Nguyễn các cái bà chúa Nguyễn bà chúa mà phời vua Nguyễn á.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0123.wav,Và đây sau cái bũ thà ngoài chính là cái bổ thàh trong và đây chính là cái cổng,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0124.wav,bổ thành đây quý vị. Quý vị thấy thì cái cọng bộ thành bây,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0125.wav,"giờ nó cũng đã bị xóa nhò hết tất cả các cái vết tích, các cái hoa văn trang trí",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0126.wav,bên ngoài rồi. Đây âu lại còn tồn tại thì cũng chỉ có những cái vết nhăn của,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0127.wav,các cái à rong riêu nó b nó bám mà thôi.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0129.wav,như mà chúng ta không trùng tu thì nguy cơ cái này cũng sẽ trở thành phía tích.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0130.wav,Và rõ ràng thì trên cổng bộ thành cây nó cối cây cối nó mọc rất là nhiều luôn.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0131.wav,Đây những cái cây nó đâm rễ vào các cái lớp gạch ở phía trong. Chính vì vậy mà,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0132.wav,cũng rất dễ có thể là rơi rụng này. Quý vị thấy là cái miếng gạch này có thể là,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0133.wav,nguy cơ rơi rụng rồi này. Và rất là đáng tiếc nếu như mà cái khu lăng mộ này,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0134.wav,"không được trung tu, không được à tôn tạo lại. Đấy và cái mặt bộ thân trong th",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0135.wav,như quý vị thấy như vậy thì cái khu vực trên này ngang,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0136.wav,ngang các ô học này nó cũng đã bị bên này là nó cũng đã bị bể rồi quý vị này.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0138.wav,vết mà của các cái a then cửa nó cũng đã bị bể,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0139.wav,đó. Nói chung là cái mái này quý vị này cái mái này Huế R viêu phát hiện là nó,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0140.wav,đang bị có những cái khoảng hở và có nguy cơ nó sẽ sập xuống. Nguy cơ sập,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0141.wav,xuống lúc nào không biết. Do đó là nếu như quý vị mà ch chúng ta đến đây để,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0142.wav,tham quan các cái di tích như thế này thì quý vị nên cẩn thận.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0143.wav,"Đó, ở đây thì à",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0144.wav,các cái ô học bên trong á thì nó cũng còn nhưng mà các cái lớp trang trí phía,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0145.wav,"ngoài, các cái lớp vôi vữa trang trí phía ngoài thì nó đã bị bong tróc ra",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0146.wav,ngoài hết rồi. Chính vì vậy nó lồi gạch thôi. Và rõ ràng thì về cái gọi là cái,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0147.wav,mức độ cổ cổ đại thì cái cái khu khu lăng mộ này được xem như là cổ nhất của,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0148.wav,các cái khu lăng mộ của nhà Nguyễn rồi. Bởi vì các cái khuô lăng mộ kia thì đã,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0149.wav,"bị quân tay sơn đào sới, còn lại chỉ có những cái ngôi lăng mộ như thế này thôi.",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0150.wav,Nó tồn tại bên trong. Và đương nhiên là nếu như mà nó đã c gọi là nguyên bản thì,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0151.wav,việc nó còn tồn tại những cái viên gạch và nó bong tróc các cái mã xi măng ở bên,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0152.wav,ngoài đó là cái điều huyện nhiên. Bên a quý vị thấy thì cái khu vực B,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0153.wav,"thành trong nó sẽ thấp hơn cái khu vực Bũ Thanh ngoài. Đấy, nó thấp hơn nhưng",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0154.wav,mà cũng không thấp hơn bao nhiêu. Và vào phía bên trong này thì chúng ta thường,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0155.wav,thấy á ở các cái lăng mộ của các cái à chú Nguyễn hay là các cái vua Nguyễn thì,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0156.wav,sau cái bia mộ chính là cái bức bình phong.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0157.wav,nhưng mà bước qua hai bũ thành rồi chúng ta vẫn không thấy cái bức bình phong nào,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0158.wav,thì không biết rằng là cái bức bình phong đó nó đã bị phá hủy hay là chủ,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0159.wav,đích của cái ngôi lăng mổ này là không xây dựng bên phong nhưng mà rõ ràng thì,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0160.wav,cái nền của cái ngôi lăng mộ này nó đã phản án được cái kiến trúc nguyên sơ của,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0161.wav,"ngày xưa. Thật sự nó rất là đơn sơ, nó rất là giảng gì, nó không có cái gì đặc",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0162.wav,biệt thô quý vị. Và theo r nghĩ á thì cái chân án hương này nó cũng sẽ có,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0163.wav,những cái họa tiết trang trí nhưng mà bây giờ thì nó bị bong tróc và bị phi mờ,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0164.wav,rồi. Chúng ta không thể nhìn thấy được cái hình hình thù của các cái hình dạng,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0165.wav,trang trí đó. Đây ba mặt luôn quý vị. Chúng ta thấy ba mặt là không có thấy,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0166.wav,được cái hình hù gì cả. Rồi phía trên là cái án hương đó thì sau cái án hương hờ,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0167.wav,là chính là cái ngôi mộ của nghi phu nhân.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0168.wav,Đấy và nó được đặt trên một cái nền rất là cao như thế này và rộng như thế này.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0169.wav,Còn lại cái mộ là gồm có hai tầng. À nó chỉ đơn giản như thế thôi. Còn lại thì à,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0170.wav,"một cái câu chuyện nó gắn liền với cái ngôi mộ này nó sẽ như thế nào, nó có",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0172.wav,chúng ta thắp cho bà một cái nén nhang t nhớ. Sau đó là Huy Review sẽ chia sẻ,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0173.wav,những cái điều mà Huy Review biết được về cái ngôi lặng mùa này. Cũng như là,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0174.wav,nếu như quý vị biết được cái điều gì hay hơn thì quý vị cũng có thể chia sẻ phía,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0175.wav,dưới comment video. Quý vị comment phía dưới video giúp Huế review và quý vị,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0176.wav,khán giả kênh Huế Review chúng ta biết thêm nhiều hơn về cái ngôi lăng một,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0177.wav,"tuyệt vời này. Xin mời quý vị. Vâng, kính thưa quý vị thì vừa rồi Huế",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0178.wav,Review cũng đã thắp cho bà Chiêu Nghi phu nhân một cái nén nhang tưởng nhớ.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0179.wav,Còn bây giờ là Huế Review sẽ chia sẻ về người phụ nữ đang được chôn cất trong,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0180.wav,cái ngôi lăng hộ này. Thì bà Chiêu Nghi Phu nhân có tên thật là Trần Thị Xã. Bà,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0181.wav,là quê gốc ở Quảng Bình thưa quý vị. Bà sinh năm 1716,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0182.wav,"và mức năm 1750, thọ 35 tuổi thì bà chính là vợ của Vũ",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0183.wav,Vương Nguyễn Phúc Khoác vị chúa Nguyễn thứ tám của chín đời chủ Nguyễn. Thưa,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0184.wav,quý vị đang trong như quý vị đã biết thì Trình Nguyễn,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0185.wav,Phương Tranh cũng như là cuộc chiến giữa triều đại Tây Sơn và triều đại nhà,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0186.wav,Nguyễn là những cái cuộc chiến hết sức là ác liệt trong cái lịch sử của Việt,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0187.wav,Nam chúng ta. Thì vào năm 1790 á nó có một cái biến cố đó chính là là vua Quang,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0188.wav,Trung ra lệnh cho các cái tướng lệnh của mình cho các cái tướng lệnh quân Tây Sơn,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0189.wav,của mình đó là đào sới tất cả các cái huyệt mộ của nhà Nguyễn để,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0190.wav,gọi là che lấp cái lịch sử của đối thủ. Tuy nhiên thì cái ngôi mộ này chính là,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0191.wav,cái ngôi mộ duy nhất nó vẫn còn tồn tại không bị quân Tây Sơn đạo sới. Thì tại,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0192.wav,sao tại sao ngôi làng mộ này không bị quân Tây Sơn Đào Sới thì nó là một cái,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0193.wav,bí ẩn hết sức là kỳ bí mà bây đến bây giờ vẫn chưa có ai lý giải được. Đó à,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0195.wav,biết tại vì sao. Và tiếp tục với cái việc mà giới thiệu về cái nhân vật này,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0196.wav,thì lúc 20 tuổi thì bà được đưa vào Thanh Cung để hầu cận cho hoàng tử à,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0197.wav,Nguyễn Phúc Khoác. Thật ra từ nhỏ thì bà là một người thông,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0198.wav,"minh, hết sức đoan chính và hiền thậc. Chính vì vậy mà khi vào cung đến khi mà",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0199.wav,Nguyễn Phúc Khoác lên ngồi lấy hiệu là Vũ Vương Nguyễn Phúc Khoác thì bà đã,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0200.wav,được chúa phong cho làm chức quỷ nhân mà chức quỷ nhân thời đó thì được xem là,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0201.wav,một cái chức vụ hết sức là cao trong hậu cung và bà được xem như là người lãnh,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0202.wav,đạo hậu cung ở trong cái quá trình mà bốn tẩu cũng như là cùng với chúa các,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0203.wav,cái chú nguyện à trong cái công cuộc mà gọi là đấu tranh chống lại quân Tây Sơn.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0204.wav,À cuộc đời của bà thì nhìn chung á là do nó nằm trong cái giai đoạn là phải buôn,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0205.wav,tẩu để đạo tranh cùng với Trịnh nhà họ Trịnh cũng như là đậu đấu tranh cùng với,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0206.wav,cuố Tây Sơn. Chính vì vậy mà cũng rất là nhiều điều mà gây khó khăn cho cho bà,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0207.wav,lúc đó. Và đến năm 1750 thì à lúc đó là bà bị bệnh rất là nặng,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0208.wav,nhưng mà bà vì không muốn chồng của mình lo lắng. Chính vì vậy mà đã ra lệnh cho,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0209.wav,các cái công nữ là không có được báo cho Vũ Vương Nguyễn Khúc Khúc Khảo biết. À,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0210.wav,chính vì điều đó mà bà không được chữ trị kịp thời và đến cuối cùng thì sau,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0211.wav,khi mà căn bệnh quá nặng thì bà đã qua đời. Bà đã bă thể lúc à mới 35 tuổi mà,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0212.wav,thôi. Khi mà bà qua đời thì Vũ Vương Nguyễn Phúc Khoác hết sức là tiếc,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0213.wav,"thương, thương tiếc v cực độ. Chính vì vậy mà sau khi xây dựng cái ngôi lăng mộ",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0214.wav,của bà thì cũng đã cho tạc tạc lên bia mổ tới 883 chữ. Trong đó là thể hiện sự,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0215.wav,tiếc thương cũng như là tình yêu của Vũ Vương Nguyễn Phúc Khoác đối với vợ của,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0216.wav,mình đó chính là bà Trần Thị Xã. có nhiều người so sánh cái tình cảm của Vũ,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0217.wav,Vương Nguyễn Phúc Khoác à với cái tình cảm mà vua Tử Đức dành cho vợ của mình,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0218.wav,thì thực sự mà nói thì cái sự khó sảnh đó nó khá là khập khiển bởi vì à,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0219.wav,"mỗi thời gian khác nhau, mỗi chiều đại khác nhau và mỗi cái nhân vật khác nhau",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0220.wav,"thì nó lại có những cái cách biểu thị khác nhau đối với tình cảm vợ chồng,",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0221.wav,tình cảm gia đình và những cái câu thơ mà nó tạc trên cái văng bia mà như lúc,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0222.wav,nãy Huế Review đã chia sẻ với quý vị nó tuy là Huế Review không có hiểu được nội,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0223.wav,dung bên trong nhưng mà qua quá trình tìm hiểu thì Huế Review cũng biết rằng,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0224.wav,là cái nội dung trên tấm bia nó thể hiện được cái tình yêu bao la của Vũ Vương,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0225.wav,Nguyễn Phúc Khoác dành cho người nữ nhân của mình. Đồng thời cũng nói rõ là ông,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0226.wav,hết sức tiếc thương cho người phụ nữ bên trong cái ngôi lăng mộ này. Bởi vì à có,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0227.wav,bà thì Vũ Vương Nguyễn Phúc Khoác rất là vui cũng như là đã đồng hành với Vũ,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0228.wav,Vương rất là nhiều trong những cái trận chiến. Chính vì vậy mà Vũ Vương cảm thấy,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0229.wav,rất là tiếc thương. À nói đến đây thì chắc quý vị cũng đã,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0230.wav,hiểu là tại vì sao những cái tấm bia rồi cái ngôi lăng mộ này được xây dựng một,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0231.wav,cách quy mô và bìa thế như vậy. À đặc biệt thì nó lại nằm trong một cái ngọn,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0232.wav,"đồi cũng hết sức là đẹp này. Thưa quý vị, quay lại với cái câu hỏi đó là tại",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0234.wav,cái ngôi mộ nhà Nguyễn mà cái thời đó mà Quân Thây Sơn đã à đến đây và đào sới,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0235.wav,thì lại trừa ra được cái ngôi mộn như thế này. À,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0236.wav,đối với cái quan điểm cá nhân của Huy Review thì Huế Review nghĩ rằng là do,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0237.wav,trong cái quá trình mà đấu tranh với nhà Nguyễn thì như quý vị biết cái vừa đấu,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0238.wav,tranh mà vừa có thể là tìm mộ để cuộc mộ như thế này thì có cũng mất rất nhiều,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0239.wav,thời gian và mất nhiều công sức. À nhưng mà quý vị biết là từ năm 1790 trở đi á,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0240.wav,năm 1802 thì Nguyễn ảnh lên ngồi đã lấy hiệu là Gia Long. Thì từ khoảng thời,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0241.wav,gian đó là tới cái khu khi Nguyễn Ảnh lên ngồi thì nó tới tận 10 năm à. 10 năm,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0242.wav,tuy là dài nhưng mà nó cũng không phải là dài để mà có thể có thời gian để mà,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0244.wav,m lă mộ này nó tồn tại ở một cái vị trí biệt lập và ít người biết đến. Chính vì,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0245.wav,vậy mà quân Tây Sơn tìm không ra. Do đó là quân Tây Sơn đào không đào sở mà,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0246.wav,thôi. Còn lại mà nếu như mà quân Tây Sơn mà tìm được thì chắc chắn cũng sẽ đào sớ,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0247.wav,chứ không có không có có khác gì những cái ngôi mộ trước kia. Bởi vì như quý vị,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0248.wav,biết thì lăng mộ của chính chú Nguyễn nó nằm ở phía tây kinh thành và nó nằm ở,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0249.wav,cái phía mà trên tuần đi lên. Đấy thì thường thường nó nằm rải rác và nó liên,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0250.wav,tục với nhau như vậy. Nhưng mà ở cái khu vực này thì nó là biệt lập và lại là một,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0251.wav,cái khu lăng mộ của một cái người nữ nhân là vợ của chú Nguyễn nữa. Chính vì,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0252.wav,vậy mà nó cũng không có quan trọng bằng cái việc mà đi đào và đào sới và quậc mộ,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0253.wav,của những cái vị chú Nguyễn. Chính vì vậy mà hiếu r nghĩ đó là lý do mà tại vì,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0254.wav,sao cái ngôi mộ này nó vẫn tồn tại à qua cái thời sơn. Quý vị nghĩ như thế nào về,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0255.wav,cái lý lẽ này thì quý vị cũng có thể biểu tỏ biểu thị cái chính kiến của mình,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0256.wav,bằng những cái comment phía dưới video xem thử à quý vị có nghĩ như Huế Review,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0257.wav,không. Còn lại nếu như quý vị không nghĩ giống như Huế Review thì quý vị có thể,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0258.wav,chia sẻ là cái suy nghĩ của mình về cái nguyên nhân tại vì sao cái ngôi mũa này,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0259.wav,không bị cục mộ. Tuy nhiên nói đi thì nó phải nói lại là,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0260.wav,cái nữ nhân ở trong cái ngôi mù này cũng là một cái bà hoàng của thời nhà Nguyễn.,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0262.wav,rằng bà cũng là một người hết sức là đôn hậu cũng như là rất là tài giỏi và rất,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0263.wav,là biết chiều chuộng chồng mình để mà có những cái sự thương tiếc đến tột độ như,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0264.wav,vậy của Vũ Vương Nguyễn Phúc Khoác thì cũng mong rằng là cái ngôi lăng mộ này,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0265.wav,thì quý vị chúng ta khi nào mà đến chùa Từ Hiếu hay là có thể là đi ngang cái,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0266.wav,đường Thanh Hải thì quý vị cũng có thể ghé ngang đây để thắp cho bà một cái nén,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0267.wav,nhang tử nhớ. Cái thứ hai nữa là Huế Review cũng mong rằng là sau cái video,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0268.wav,này thì quý vị có thể chia sẻ và lan tỏa để cho đôi lúc những cái vị trong trung,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0269.wav,tâm bảo tù di tích cổ đô á biết được và có thể là nhiều người biết hơn nữa để,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0270.wav,cho có thể là cái khu vực này được đưa vào cái danh sách là di tích được trùng,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0271.wav,tu và bảo quản bởi vì như Huế Ru thấy thì cái khu vực này bây giờ hiện tại nó,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0273.wav,sẻ cho quý vị ngày hôm nay chính là cái việc mà tại cái việc là nguyên nhân tại,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0274.wav,vì sao cái ng khu lăng mộ này nó sống sót qua cái thời Tây Sơn. Thì nếu như,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0275.wav,"quý vị có những cái ý kiến, những cái biểu, những cái góp ý nào phía thì quý",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0276.wav,vị có thể comment phía dưới video giúp Huế review. Và chúng ta cùng chiêm,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0277.wav,"ngưỡng cái ngôi lăng mộ này, một cái ngôi lăng mộ rất là cổ và còn bảo toàn",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0278.wav,tính nguyên vẹn của nó trong cái thời đằng trong nhà Nguyễn. Đến đây thì chắc,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0279.wav,có lẽ là Huế Review cũng xin kết thúc video. Nếu như quý vị thấy video này hay,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0280.wav,"và ý nghĩa thì mong quý vị like, chia sẻ, đăng ký kênh Huế Review để nhận",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0281.wav,những cái video mới nhất từ kênh Huế Review nói riêng cũng như là những cái,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0282.wav,"video về Huế nói chung. Thưa quý vị, mời quý vị nhìn ngắm lại cái ngôi làng mộ",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0283.wav,"này. Đấy, rồi bây giờ Huế R cũng xin chúc quý vị luôn sức khỏe, dồi dào, an",@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0284.wav,khang và gặp nhiều may mắn trong cuộc sống. À hẹn gặp lại quý vị ở những video,@HUE
data\data_prepared\wavs\fhnrbv8c_7Y_0285.wav,tiếp theo.,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0001.wav,"Vâng, mến chào quý vị đã quay trở lại với Huế Review. Quý vị và các bạn thân",@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0002.wav,"mến, hiện tại thì Huế Review đang đứng ở ngay cái chỗ cầu phao này thưa quý vị.",@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0003.wav,Đây một cái cầu phao nó bắt từ xã Thủy Bằng qua xã Hương Thọ của thị xã Hương,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0004.wav,Thủy và thị xã Hương Trả đây. Tuy nhiên hôm nay thì Huế Review tìm đến cái con,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0005.wav,đường này là kính để quay cho quý vị xem. Đấy một cái ngôi lăng mộ liên quan,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0006.wav,đến một cái vị chúa Nguyễn thưa quý vị. Vừa rồi thì Huế R cũng đã quay những cái,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0008.wav,liên quan tới những cái triều vua Nguyễn. Còn bây giờ thì để đáp lại cái,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0009.wav,sự mong mỏi của quý vị thì Huế Review cũng sẽ quay lăng của chín chúa Nguyễn.,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0010.wav,Và cái lăng đầu tiên đó chính là lăng của chúa tiên Nguyễn Hoàng. Và đây là,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0011.wav,chính là cái con đường mà đi ngắn nhất. à chúng ta di chuyển từ đường khả định,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0012.wav,sau đó là lên à chợ tuần và đến đây là cái câu phao này. Cái câu phao này cũng,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0013.wav,xây dựng rất là lâu rồi và đây chính là cái con đường có vẻ có thể gọi là ngắn,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0015.wav,"không để quý vị chờ lâu, bây giờ chúng ta sẽ di chuyển theo từng cái cung đường",@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0016.wav,này để tìm đến lăng của chủ tiên Nguyễn Hòa. Xin kính mời quý vị.,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0017.wav,Vâng và sau đây thì chúng ta sẽ di chuyển đi qua cái cầu phao này. Mà hiện,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0018.wav,tại cảm giác của Huy R cảm thấy rất là mát thô quý vị. Nhưng mà cũng à rất là,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0019.wav,thấy rung rung là bởi vì à đi cái cầu phao này nó khá là góc gần và nhìn chung,@HUE
data\data_prepared\wavs\gFVP-BxwbCU_0021.wav,thú vị thôi quý vị. Thì sau khi di chuyển qua cái câu phao,@HUE
