audio_file|text|speaker
wavs/BR05hGp0nJQ_0210.wav|trường đại học nghệ thuật huế|SPEAKER_00
wavs/BR05hGp0nJQ_0211.wav|và mặt hồ nước trống xanh|SPEAKER_00
wavs/BR05hGp0nJQ_0212.wav|rất chi là thoải mái|SPEAKER_00
wavs/BR05hGp0nJQ_0213.wav|huế review cũng sẽ kết thúc video đây|SPEAKER_00
wavs/BR05hGp0nJQ_0214.wav|và vừa rồi huế review cũng đã giới thiệu|SPEAKER_00
wavs/BR05hGp0nJQ_0215.wav|hồ tình tâm cho quý vị xem|SPEAKER_00
wavs/BR05hGp0nJQ_0216.wav|quý vị thấy hay thì mong quý vị like và chia sẻ|SPEAKER_00
wavs/BR05hGp0nJQ_0217.wav|đăng ký kênh huế review nha quý vị|SPEAKER_00
wavs/BR05hGp0nJQ_0218.wav|hẹn gặp lại quý vị ở những video tiếp theo|SPEAKER_00
wavs/4_fIYx-m0zQ_0000.wav|chào mừng quý vị đã quay trở lại với huy hôm nay|SPEAKER_00
wavs/4_fIYx-m0zQ_0001.wav|quý vị và các bạn thân mến, hôm nay là ngày hai mươi ba thảm mười hai năm hai nghìn lẻ hai mươi lăm|SPEAKER_00
wavs/4_fIYx-m0zQ_0002.wav|vậy thì chỉ còn hai ngày nữa là chúng ta sẽ đến noel|SPEAKER_00
wavs/4_fIYx-m0zQ_0003.wav|và còn khoảng hơn một tuần nữa là chúng ta sẽ kết thúc năm hai nghìn lẻ hai mươi lăm để|SPEAKER_00
wavs/4_fIYx-m0zQ_0004.wav|bước qua năm hai nghìn lẻ hai mươi sáu|SPEAKER_00
wavs/4_fIYx-m0zQ_0005.wav|vậy thì những hình ảnh mới nhất về các nhà thờ trang trị dịp giáng sinh năm nay là như thế nào?|SPEAKER_00
wavs/4_fIYx-m0zQ_0006.wav|và buổi tiệc khao đao đếm ngược đến năm mới hai nghìn lẻ hai mươi sáu thì sẽ|SPEAKER_00
wavs/4_fIYx-m0zQ_0007.wav|trong khuôn khổ video hôm nay, em xin gửi đến cho quý vị những hình ảnh về các chủ đề đó.|SPEAKER_00
wavs/4_fIYx-m0zQ_0008.wav|đây chính là khu vực nhà hạc văn hóa thị thanh phố|SPEAKER_00
wavs/4_fIYx-m0zQ_0009.wav|thì...|SPEAKER_00
wavs/4_fIYx-m0zQ_0010.wav|khu vực này thường tổ chức các buổi xem công cổng mà hình lẹt cỡ lớn|SPEAKER_00
wavs/4_fIYx-m0zQ_0011.wav|trong các trần bóng đá của đội tiệm việt nam|SPEAKER_00
wavs/4_fIYx-m0zQ_0012.wav|u, u v.v|SPEAKER_00
wavs/4_fIYx-m0zQ_0013.wav|như vừa rồi quý vị cũng biết rằng u chúng ta đã lùi ngược dòng thành công|SPEAKER_00
wavs/4_fIYx-m0zQ_0014.wav|để chiến thắng trước thái lan|SPEAKER_00
wavs/4_fIYx-m0zQ_0015.wav|và vô địch sigem|SPEAKER_00
wavs/4_fIYx-m0zQ_0016.wav|ba con đi bào|SPEAKER_00
wavs/4_fIYx-m0zQ_0017.wav|trên khắp cả nước rất là đông|SPEAKER_00
wavs/4_fIYx-m0zQ_0018.wav|tuy nhiên bây giờ đây là những hình ảnh|SPEAKER_00
wavs/4_fIYx-m0zQ_0019.wav|về dịp|SPEAKER_00
wavs/4_fIYx-m0zQ_0020.wav|ngay khu vực|SPEAKER_00
wavs/4_fIYx-m0zQ_0021.wav|vincom playa|SPEAKER_00
wavs/4_fIYx-m0zQ_0022.wav|cái thống noel|SPEAKER_00
wavs/4_fIYx-m0zQ_0023.wav|đã được trang trí|SPEAKER_00
wavs/4_fIYx-m0zQ_0024.wav|rất là đẹp rồi|SPEAKER_00
wavs/4_fIYx-m0zQ_0025.wav|thường sẽ lung linh vào ban đêm|SPEAKER_00
wavs/4_fIYx-m0zQ_0026.wav|quỷ vị thải làm ban ngày|SPEAKER_00
wavs/4_fIYx-m0zQ_0027.wav|cái thống này cũng rất là tuyệt vời đây|SPEAKER_00
wavs/4_fIYx-m0zQ_0028.wav|nhìn hình ảnh rất là đẹp|SPEAKER_00
wavs/4_fIYx-m0zQ_0029.wav|cho một mùa noel mới|SPEAKER_00
wavs/4_fIYx-m0zQ_0030.wav|và có một điều đặc biệt là thơi tiệc ở huế bây giờ|SPEAKER_00
wavs/4_fIYx-m0zQ_0031.wav|trong dịp noel thì lại đang nặng mưa thất thương|SPEAKER_00
wavs/4_fIYx-m0zQ_0032.wav|lúc sáng sớm thì em thấy trời có mưa|SPEAKER_00
wavs/4_fIYx-m0zQ_0033.wav|nhưng mà bây giờ thì lúc em đang quay thì trời nắng|SPEAKER_00
wavs/4_fIYx-m0zQ_0034.wav|và trường mặt quý vị chính là cái tòa nhà huệ heretic đang|SPEAKER_00
wavs/4_fIYx-m0zQ_0035.wav|được xây dựng|SPEAKER_00
wavs/4_fIYx-m0zQ_0036.wav|một cái tòa nhà mát tỉnh tâm cơ và rất là sáng trọng|SPEAKER_00
wavs/4_fIYx-m0zQ_0037.wav|khi mà hoàn thành nó sẽ là một cái bộ mặt mới của thành phố huế, thành phố thực đột túng lường|SPEAKER_00
wavs/4_fIYx-m0zQ_0038.wav|chúng ta sẽ di chuyển qua cái khu vực đường lê hồng phong|SPEAKER_00
wavs/4_fIYx-m0zQ_0039.wav|dự ản này hiện tại vẫn đang được triển khai và đơn vị thí công đang trong quá trình làm móng,|SPEAKER_00
wavs/4_fIYx-m0zQ_0040.wav|đào móng, v .v.|SPEAKER_00
wavs/4_fIYx-m0zQ_0041.wav|em sẽ thường xuyên cập nhật dự ản huệ heretic này trong tương lai để cho quý vị có thể biết|SPEAKER_00
wavs/4_fIYx-m0zQ_0042.wav|hi vọng là công trình cũng sẽ sớm hoàn thành để khu vực này trở thành|SPEAKER_00
wavs/4_fIYx-m0zQ_0043.wav|một vùng đất đẹp, mới và đầy quý phái trong tương lai.|SPEAKER_00
wavs/4_fIYx-m0zQ_0044.wav|bởi vì trước đó thì khu vực này là trung cư đậm đà.|SPEAKER_00
wavs/4_fIYx-m0zQ_0045.wav|sau khi dài tọa thì tiến hành xây dựng huệ haratinh này.|SPEAKER_00
wavs/4_fIYx-m0zQ_0046.wav|đường lý hồng phong trong một buổi sáng ngày hai mươi ba tháng mười hai trời đẹp|SPEAKER_00
wavs/4_fIYx-m0zQ_0047.wav|và quý vị thấy là khu vực ở đây cũng rất là yên bình|SPEAKER_00
wavs/4_fIYx-m0zQ_0048.wav|theo như những dự bảo mới nhất là|SPEAKER_00
wavs/4_fIYx-m0zQ_0049.wav|trong những ngày qua thì dự bảo sẽ có mưa trong ngày hôm qua và hôm nay|SPEAKER_00
wavs/4_fIYx-m0zQ_0050.wav|tuy nhiên thì mưa nó theo kiểu ngắc quảng chứ không phải là dầm gì|SPEAKER_00
wavs/4_fIYx-m0zQ_0051.wav|và thơ tiệt thì cũng có nắng thưa quý vị|SPEAKER_00
wavs/4_fIYx-m0zQ_0052.wav|thì cái điều này là cùng... là một cái điều mà chúng ta sẽ phải quen thuộc trong những năm tới|SPEAKER_00
wavs/4_fIYx-m0zQ_0053.wav|bởi vì thơ tiệt bây giờ nó đã thay đổi|SPEAKER_00
wavs/4_fIYx-m0zQ_0054.wav|quý vị thấy vừa rồi thì ở huế mình đó là mùa hè thì lại có lụt|SPEAKER_00
wavs/4_fIYx-m0zQ_0055.wav|và bây giờ mùa đông thì lại nắng, lạnh yếu|SPEAKER_00
wavs/4_fIYx-m0zQ_0056.wav|thì trong những năm trước, trong thời điểm này thường sẽ lạnh và mưa|SPEAKER_00
wavs/4_fIYx-m0zQ_0057.wav|nhưng mà quý vị thấy là đến gần noel rồi, nhưng mà thời tiết là khá đẹp|SPEAKER_00
wavs/4_fIYx-m0zQ_0058.wav|và theo như dự bảo thì ngày hôm nay có thể là mưa lạnh, nhưng mà quý vị thấy là một buổi sáng|SPEAKER_00
wavs/4_fIYx-m0zQ_0059.wav|và huế vào ngày hai mươi ba|SPEAKER_00
wavs/4_fIYx-m0zQ_0060.wav|đây là nhà thơ dòng chuột của thế|SPEAKER_00
wavs/4_fIYx-m0zQ_0061.wav|các bạn có thể thấy là đã trang trí rất là đẹp rồi|SPEAKER_00
wavs/4_fIYx-m0zQ_0062.wav|để chuẩn bị cho ngày noel|SPEAKER_00
wavs/4_fIYx-m0zQ_0063.wav|và sau mùa noel sẽ là một ngày kết thúc năm cũ và chuyển giáo|SPEAKER_00
wavs/4_fIYx-m0zQ_0064.wav|sang năm mới, hai nghìn lẻ hai mươi sáu|SPEAKER_00
wavs/4_fIYx-m0zQ_0065.wav|nhà thơ giông chuột hồ thị là một trong những nhà thơ lớn|SPEAKER_00
wavs/4_fIYx-m0zQ_0066.wav|và trong những dịp noel thì thường là ba con sẽ đến đây rất là đông|SPEAKER_00
wavs/4_fIYx-m0zQ_0067.wav|bà con theo đào, lận ngoài đào cũng thế|SPEAKER_00
wavs/4_fIYx-m0zQ_0068.wav|bởi vì quý vị biết rằng là|SPEAKER_00
wavs/4_fIYx-m0zQ_0069.wav|noel là một cái dịp để cho cả cái bàn trẻ cũng như là những người trung|SPEAKER_00
wavs/4_fIYx-m0zQ_0070.wav|niên, những người lớn tuổi|SPEAKER_00
wavs/4_fIYx-m0zQ_0071.wav|người ta đi chơi để mừng hoặc là nhớ đến ngay chùa giảng|SPEAKER_00
wavs/4_fIYx-m0zQ_0072.wav|chùa giảng thế đấy quý vị|SPEAKER_00
wavs/4_fIYx-m0zQ_0073.wav|và ở đây còn một cái xóm|SPEAKER_00
wavs/4_fIYx-m0zQ_0074.wav|em nghĩ là cũng là xóm đào đấy|SPEAKER_00
wavs/4_fIYx-m0zQ_0075.wav|bởi vì cũng trang trí trước cổng xong một cái hình ảnh về chúa|SPEAKER_00
wavs/4_fIYx-m0zQ_0076.wav|thì trong cái đợt tháng tám vừa rồi|SPEAKER_00
wavs/4_fIYx-m0zQ_0077.wav|thì em cũng đã quay cho quý vị xem về cái lễ hồi mè lá vang|SPEAKER_00
wavs/4_fIYx-m0zQ_0078.wav|có thể nói rằng là bà con theo thiên chủ dạo ở việt nam mình cũng rất là đông|SPEAKER_00
wavs/4_fIYx-m0zQ_0079.wav|và có nhiều bà con cũng ở những nơi rất xa và họ tìm về khu vực la|SPEAKER_00
wavs/4_fIYx-m0zQ_0080.wav|vang để viếng mè|SPEAKER_00
wavs/4_fIYx-m0zQ_0081.wav|cùng như là rước kiều mè la vang|SPEAKER_00
wavs/4_fIYx-m0zQ_0082.wav|thì quý vị cũng đã thấy rằng trong nhà thơ giông chùa cụ thể cũng đã trang trí đầy đủ|SPEAKER_00
wavs/4_fIYx-m0zQ_0083.wav|những hình ảnh về ngày chùa giáng sinh|SPEAKER_00
wavs/4_fIYx-m0zQ_0084.wav|thì chúng ta sẽ còn mộthai ngày nữa thôi là sẽ đến ngày lễ hồi|SPEAKER_00
wavs/4_fIYx-m0zQ_0085.wav|chính vì thế mà ba con cũng đã tư tập về đây|SPEAKER_00
wavs/4_fIYx-m0zQ_0086.wav|thường là sẽ ban đêm, sẽ rất là đông|SPEAKER_00
wavs/4_fIYx-m0zQ_0087.wav|thì em cũng sẽ cố gắng để có những video về ban đêm|SPEAKER_00
wavs/4_fIYx-m0zQ_0088.wav|ở nhà thơ nhông chủ cụ thế cũng như là nhà thơ phú cam|SPEAKER_00
wavs/4_fIYx-m0zQ_0089.wav|để cho quý vị được biết những như là một số nhà thơ ở khu vực huế mình|SPEAKER_00
wavs/4_fIYx-m0zQ_0090.wav|còn đấy chính là khu vực đường ba triều|SPEAKER_00
wavs/4_fIYx-m0zQ_0091.wav|đường ba triều thì bây giờ hiện tại quý vị thấy là|SPEAKER_00
wavs/4_fIYx-m0zQ_0092.wav|đang trong quá trình mở rồng|SPEAKER_00
wavs/4_fIYx-m0zQ_0093.wav|em cũng cập nhật nhiều cho quý vị|SPEAKER_00
wavs/4_fIYx-m0zQ_0094.wav|về những hình ảnh về cái đường|SPEAKER_00
wavs/4_fIYx-m0zQ_0095.wav|bà triều này rồi thì hiện tại|SPEAKER_00
wavs/4_fIYx-m0zQ_0096.wav|em thấy là|SPEAKER_00
wavs/4_fIYx-m0zQ_0097.wav|cả cái cơ sở người ta cũng đã|SPEAKER_00
wavs/4_fIYx-m0zQ_0098.wav|xây dựng lên và thuộc vào phía bên|SPEAKER_00
wavs/4_fIYx-m0zQ_0099.wav|em nghĩ là chắc cũng sẽ chuẩn bị để|SPEAKER_00
wavs/4_fIYx-m0zQ_0100.wav|mở rồng cái tuyển đường này mà thôi|SPEAKER_00
wavs/4_fIYx-m0zQ_0101.wav|hy vọng rằng là trong|SPEAKER_00
wavs/4_fIYx-m0zQ_0102.wav|năm hai nghìn lẻ hai mươi sáu sẽ hoàn thành để có thể nổi dài về khu vực đường phạm văn đồng.|SPEAKER_00
wavs/4_fIYx-m0zQ_0103.wav|như vậy thì năm hai nghìn lẻ hai mươi sáu gọi là một cái năm bùng nổ của huế.|SPEAKER_00
wavs/4_fIYx-m0zQ_0104.wav|năm hai nghìn lẻ hai mươi lăm thì huế là đăng ký năm du lịch quốc gia vừa rồi|SPEAKER_00
wavs/4_fIYx-m0zQ_0105.wav|cũng đã bỉa mạc tại quảng trường hồ môn.|SPEAKER_00
wavs/4_fIYx-m0zQ_0106.wav|với những việc mà du lịch đã làm được trong năm hai nghìn lẻ hai mươi lăm,|SPEAKER_00
wavs/4_fIYx-m0zQ_0107.wav|thì năm hai nghìn lẻ hai mươi sáu có lẽ là cái năm mà bùng nổ cả cái dự án trọng điểm|SPEAKER_00
wavs/4_fIYx-m0zQ_0108.wav|để mính chẩn cho sự phát triển vượt bật của huế trong tương lai|SPEAKER_00
wavs/4_fIYx-m0zQ_0109.wav|tức là thời gian ngẳng đây quý vị, trong tương lai ngẳng thôi|SPEAKER_00
wavs/4_fIYx-m0zQ_0110.wav|thì em nghĩ là những cái tuyển đường, những cái cầu, những cái dự án về chống cư|SPEAKER_00
wavs/4_fIYx-m0zQ_0111.wav|những cái dự án về nhà ở, xã hội v.v|SPEAKER_00
wavs/4_fIYx-m0zQ_0112.wav|sẽ phát triển trong năm hai nghìn lẻ hai mươi sáu|SPEAKER_00
wavs/4_fIYx-m0zQ_0113.wav|và tổng kết năm hai nghìn lẻ hai mươi lăm ở huế thì sẽ cũng đã có rất nhiều những cái sự kiện trọng đại|SPEAKER_00
wavs/4_fIYx-m0zQ_0114.wav|và đặc biệt là cái hình ảnh về lụt lụt ở huế trong năm hai nghìn lẻ hai mươi lăm|SPEAKER_00
wavs/4_fIYx-m0zQ_0115.wav|có lẽ là sẽ một năm đáng nhớ khi mà có những trần lụt rất là khủng khiếp ở|SPEAKER_00
wavs/4_fIYx-m0zQ_0116.wav|đất cổ đô|SPEAKER_00
wavs/4_fIYx-m0zQ_0117.wav|tuy nhiên thì mọi thứ bây giờ cũng đã qua và chúng ta đang hướng về những ngày cuối cùng của năm hai nghìn lẻ hai mươi lăm|SPEAKER_00
wavs/4_fIYx-m0zQ_0118.wav|để bắt đầu sáng năm hai nghìn lẻ hai mươi sáu tốt đẹp hơn,|SPEAKER_00
wavs/4_fIYx-m0zQ_0119.wav|phát triển hơn và giàu mạnh hơn|SPEAKER_00
wavs/4_fIYx-m0zQ_0120.wav|thì đây chính là cái khu vực quảng trường hai trăm tỷ ở huế|SPEAKER_00
wavs/4_fIYx-m0zQ_0121.wav|đấy em thường nói là quảng trường hai trăm tỷ|SPEAKER_00
wavs/4_fIYx-m0zQ_0122.wav|đúng tên của nó là quảng trường văn hóa thể thao thành phố huế|SPEAKER_00
wavs/4_fIYx-m0zQ_0123.wav|hiện tại thì quý vị thấy là cái to nhà trung tâm, to nhà ở giữa|SPEAKER_00
wavs/4_fIYx-m0zQ_0124.wav|cùng đạn, dăng, lưới và đồ có đồ cốt pha|SPEAKER_00
wavs/4_fIYx-m0zQ_0125.wav|thì như vậy là khả năng vào tháng ba năm hai nghìn lẻ hai mươi sáu|SPEAKER_00
wavs/4_fIYx-m0zQ_0126.wav|thì cái toa nhà trung tâm ở giữa sẽ hoàn thành|SPEAKER_00
wavs/4_fIYx-m0zQ_0127.wav|sẽ tạo nên một cái điểm nhận mới cho khu vực trung tâm thành phố|SPEAKER_00
wavs/4_fIYx-m0zQ_0128.wav|bởi đây chính là cái nơi sinh hoạt cộng đồng của ba con|SPEAKER_00
wavs/4_fIYx-m0zQ_0129.wav|và cũng là một cái không gian rất là mới|SPEAKER_00
wavs/4_fIYx-m0zQ_0130.wav|một công gián công cộng phục vụ các sự kiện văn hóa thể thao lợn của thành phố.|SPEAKER_00
wavs/4_fIYx-m0zQ_0131.wav|thì công trình này nó khởi công từ tháng bảy năm hai nghìn lẻ hai mươi bốn.|SPEAKER_00
wavs/4_fIYx-m0zQ_0132.wav|ban đầu là dự ản là quảng trường văn hóa thể thao là dự kiện là hoàn thành vào tháng ba năm hai nghìn lẻ hai mươi lăm.|SPEAKER_00
wavs/4_fIYx-m0zQ_0133.wav|tuy nhiên thì đó vì phải là vưỡng mặt băng rồi thời tiết nó đã kéo dài tới cuối năm hai nghìn lẻ hai mươi lăm|SPEAKER_00
wavs/4_fIYx-m0zQ_0134.wav|và theo như dự kiến sẽ qua tháng ba năm hai nghìn lẻ hai mươi sáu sẽ hoàn thành tất cả.|SPEAKER_00
wavs/4_fIYx-m0zQ_0135.wav|với những sự cố gắng của đơn vị thí công thì mong rằng với số tiền đầu tư gần hai trăm tỷ đồng|SPEAKER_00
wavs/4_fIYx-m0zQ_0136.wav|thì nhà thí đấu cũng như cả hà tân kỹ thuật ở phía bên ngoài sẽ được hoàn|SPEAKER_00
wavs/4_fIYx-m0zQ_0137.wav|ở khu vực quảng trường phía bên ngoài cũng đã được hành thành vào dịp mông hạ thần chín|SPEAKER_00
wavs/4_fIYx-m0zQ_0138.wav|còn đây quý vị thấy là cái nhà trung tâm và nhà trung tâm sẽ cố gắng để hoàn thiện vào tháng ba năm hai nghìn lẻ hai mươi sáu|SPEAKER_00
wavs/4_fIYx-m0zQ_0139.wav|nếu như thơ tiệc nó đẹp thì hy vọng là mọi thứ sẽ đúng như dự kiến|SPEAKER_00
wavs/4_fIYx-m0zQ_0140.wav|và cái quảng trường phía bên ngoài thì quý vị thấy rất là rồng và đẹp|SPEAKER_00
wavs/4_fIYx-m0zQ_0141.wav|một cái màu xanh nằm giữa lòng thành phố|SPEAKER_00
wavs/4_fIYx-m0zQ_0142.wav|và đây cũng chính là nơi tổ chức cao đao huế năm hai nghìn lẻ hai mươi lăm|SPEAKER_00
wavs/4_fIYx-m0zQ_0143.wav|tức là chương trình đệm ngược kết thúc năm cũ hai nghìn lẻ hai mươi lăm|SPEAKER_00
wavs/4_fIYx-m0zQ_0144.wav|vào chuyển giao sau năm mới hai nghìn lẻ hai mươi sáu|SPEAKER_00
wavs/4_fIYx-m0zQ_0145.wav|và quý vị thấy nhìn xá kia thì cũng đã dừng bộ khung của sân khẩu cao đao|SPEAKER_00
wavs/4_fIYx-m0zQ_0146.wav|sau khi mà cái tòa nhà trung tâm ngôi nhà thi đậu hoàn thành|SPEAKER_00
wavs/4_fIYx-m0zQ_0147.wav|thì cái chương trình kháo đáo mỗi năm|SPEAKER_00
wavs/4_fIYx-m0zQ_0148.wav|sẽ tổ chức ở|SPEAKER_00
wavs/4_fIYx-m0zQ_0149.wav|ngay cái trường văn hóa thể tháo thành phố này|SPEAKER_00
wavs/4_fIYx-m0zQ_0150.wav|đây, bởi vì phải là đơn vị thi công|SPEAKER_00
wavs/4_fIYx-m0zQ_0151.wav|công nhân đang tiến hành lấp rạp|SPEAKER_00
wavs/4_fIYx-m0zQ_0152.wav|gian sân khấu kháo đáo|SPEAKER_00
wavs/4_fIYx-m0zQ_0153.wav|và hứa hẹn sẽ rất là hoành tràng vào vùng nổ|SPEAKER_00
wavs/4_fIYx-m0zQ_0154.wav|và cái khu vực này|SPEAKER_00
wavs/4_fIYx-m0zQ_0155.wav|cũng sẽ có nhạc nước vào đêm cao đao thì sự kệ hợp hai hoa này sẽ|SPEAKER_00
wavs/4_fIYx-m0zQ_0156.wav|rất là đẹp|SPEAKER_00
wavs/4_fIYx-m0zQ_0157.wav|và đẹp hơn nữa sau khi mà cái con nhà thi đầu ở giữa hoàn thành|SPEAKER_00
wavs/4_fIYx-m0zQ_0158.wav|thì vừa rồi em cũng đã cố gắng cập nhật cho quý vị xem những hình ảnh mới nhất về cái không khí giáng sinh|SPEAKER_00
wavs/4_fIYx-m0zQ_0159.wav|năm hai nghìn lẻ hai mươi lăm, noel hai nghìn lẻ hai mươi lăm|SPEAKER_00
wavs/4_fIYx-m0zQ_0160.wav|cũng như là cái sân khẩu cao đao sẽ tổ chức tại quảng trường văn hóa thể thao thành phố huế quảng trường hai trăm tỷ|SPEAKER_00
wavs/4_fIYx-m0zQ_0161.wav|các bạn nghĩ sao về video này?|SPEAKER_00
wavs/4_fIYx-m0zQ_0162.wav|và nghĩ sao về không khí noel năm nay?|SPEAKER_00
wavs/4_fIYx-m0zQ_0163.wav|cũng như là dịp countdown năm hai nghìn lẻ hai mươi lăm?|SPEAKER_00
wavs/4_fIYx-m0zQ_0164.wav|mong quý vị chúng ta like, chia sẻ và đăng ký kênh huy hôm nay|SPEAKER_00
wavs/4_fIYx-m0zQ_0165.wav|cảm ơn quý vị, xin chào và hẹn gặp lại|SPEAKER_00
wavs/_8QDxBlHZAs_0000.wav|trong lúc cụ đang ngồi ăn cơm với vợ và con thì bị hai người thiếu tướng của biến mặt trường việt mới nở huế vào|SPEAKER_00
wavs/_8QDxBlHZAs_0001.wav|và thời gian không lâu sau đó thì cụ bị sự tử|SPEAKER_00
wavs/_8QDxBlHZAs_0002.wav|chúng ta không thể phụ nhận đến công láo của cụ đó chính là người tiếm phóng trong việc phổ biển tiếng việt dùng để lý luận trên lĩnh vực văn hóa|SPEAKER_00
wavs/_8QDxBlHZAs_0003.wav|đây, quý vị đến đường điểm biến phủ thì có một cái kiệt rẽ vào đây|SPEAKER_00
wavs/_8QDxBlHZAs_0004.wav|và tới đây là có một cái quảng bún bò rất ngon ở đây|SPEAKER_00
wavs/_8QDxBlHZAs_0005.wav|sau đó có một cổng ghi là sắc tử vàng thứ tư|SPEAKER_00
wavs/_8QDxBlHZAs_0006.wav|có một đường để kì vào|SPEAKER_00
wavs/_8QDxBlHZAs_0007.wav|và sau cổng này là ngôi lăng mù của cù phạm quân|SPEAKER_00
wavs/_8QDxBlHZAs_0008.wav|có rất nhiều quý vị thắc mắc là cù phạm quân là ai?|SPEAKER_00
wavs/_8QDxBlHZAs_0009.wav|và cuộc đời của cù là như thế nào?|SPEAKER_00
wavs/_8QDxBlHZAs_0010.wav|liên quan tới triều đình nhà nguyện|SPEAKER_00
wavs/_8QDxBlHZAs_0011.wav|tôi cũng đã tìm đến đây quay giới thiệu quý vị xem|SPEAKER_00
wavs/_8QDxBlHZAs_0012.wav|ngôi lăng mù của cù nằm trong khuôn viên khá nhỏ|SPEAKER_00
wavs/_8QDxBlHZAs_0013.wav|công đổi hải biển, hải cầu,|SPEAKER_00
wavs/_8QDxBlHZAs_0014.wav|cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải cầu tượng, hải|SPEAKER_00
wavs/_8QDxBlHZAs_0015.wav|thì giúp dịch hai cơ đội này để cho quý vị cũng được rõ|SPEAKER_00
wavs/_8QDxBlHZAs_0016.wav|chúng ta sẽ bước vào bên trong khuôn viên lăng mồ|SPEAKER_00
wavs/_8QDxBlHZAs_0017.wav|nhìn kiểu kiểm trúc thì rất là mởi rồi quý vị bởi vì đấy là một ngôi lăng mồ được cải tán|SPEAKER_00
wavs/_8QDxBlHZAs_0018.wav|đầu tiên sau khi bước vào cổng chúng ta sẽ thấy|SPEAKER_00
wavs/_8QDxBlHZAs_0019.wav|một và hai cái ngôi mồ|SPEAKER_00
wavs/_8QDxBlHZAs_0020.wav|cành ngôi lăng mồ cũ|SPEAKER_00
wavs/_8QDxBlHZAs_0021.wav|hai ngôi mồ này thì đã tồn tại rất là lâu đời rồi và ngay xưa thì cũng có ý định là dí dơi|SPEAKER_00
wavs/_8QDxBlHZAs_0022.wav|cô phạm quân sinh năm một nghìn tám trăm chín mươi hai và mất năm một nghìn chín trăm bốn mươi lăm.|SPEAKER_00
wavs/_8QDxBlHZAs_0023.wav|quế của phụ ở bình giang, tỉnh hải dương|SPEAKER_00
wavs/_8QDxBlHZAs_0024.wav|là một ngôi làng nổi tiếng là phó bạc và hiệu học|SPEAKER_00
wavs/_8QDxBlHZAs_0025.wav|chín tháng tuổi, cụ đã mua cói mẹ|SPEAKER_00
wavs/_8QDxBlHZAs_0026.wav|lúc đến chín tuổi thì cụ mua cói cha và được bà nội chăm sóc|SPEAKER_00
wavs/_8QDxBlHZAs_0027.wav|từ nhỏ thì cụ phạm quân là một người rất là thông minh, hiệu học|SPEAKER_00
wavs/_8QDxBlHZAs_0028.wav|và cuối cùng là thí được độ hàng nhất vào trường bười|SPEAKER_00
wavs/_8QDxBlHZAs_0029.wav|trường mà ngày xưa gọi là trường thống ngôn đấy quý vị|SPEAKER_00
wavs/_8QDxBlHZAs_0030.wav|một cái ngôi trường mà yêu cầu phải biệt được pháp văn cũng như là hả ngư|SPEAKER_00
wavs/_8QDxBlHZAs_0031.wav|thì cù là một đồ cao trương đó|SPEAKER_00
wavs/_8QDxBlHZAs_0032.wav|từ năm một nghìn chín trăm mười bảy đến năm một nghìn chín trăm ba mươi hai thì cù là chủ buộc của nam phong tạp chí|SPEAKER_00
wavs/_8QDxBlHZAs_0033.wav|một cái tạp chí rất là nổi tiếng|SPEAKER_00
wavs/_8QDxBlHZAs_0034.wav|đó chính là một cái tạp chí văn hóa đầu tiên của nước ta|SPEAKER_00
wavs/_8QDxBlHZAs_0035.wav|ở đây thì chúng ta có thể thấy ra một cái trấn dung|SPEAKER_00
wavs/_8QDxBlHZAs_0036.wav|một bức tường bản thân của cù|SPEAKER_00
wavs/_8QDxBlHZAs_0037.wav|mô tả đúng hình thải của cù pham quỳnh|SPEAKER_00
wavs/_8QDxBlHZAs_0038.wav|tên nó có một khăn đỏng|SPEAKER_00
wavs/_8QDxBlHZAs_0039.wav|ở dưới thì khuôn mặt của cù cũng khá là tụng tụ đây quý vị|SPEAKER_00
wavs/_8QDxBlHZAs_0040.wav|hình bản thân này được mô tả|SPEAKER_00
wavs/_8QDxBlHZAs_0041.wav|ở thời mà cù đang làm chuột bụt cho nam phong tạp chí|SPEAKER_00
wavs/_8QDxBlHZAs_0042.wav|ở dưới thì cũng có một cái trù|SPEAKER_00
wavs/_8QDxBlHZAs_0043.wav|một cái trù này thì cũng khoảng hơn một mét|SPEAKER_00
wavs/_8QDxBlHZAs_0044.wav|có gí là nhà văn hóa phạm quỳnh|SPEAKER_00
wavs/_8QDxBlHZAs_0045.wav|một nghìn tám trăm chín mươi ba đến một nghìn chín trăm bốn mươi lăm|SPEAKER_00
wavs/_8QDxBlHZAs_0046.wav|như vậy theo một thủ đa liệu lịch sử thì gí là|SPEAKER_00
wavs/_8QDxBlHZAs_0047.wav|một nghìn tám trăm chín mươi hai đến một nghìn chín trăm bốn mươi lăm|SPEAKER_00
wavs/_8QDxBlHZAs_0048.wav|bây giờ thì ở đây tôi đọc là một nghìn tám trăm chín mươi ba|SPEAKER_00
wavs/_8QDxBlHZAs_0049.wav|đến một nghìn chín trăm bốn mươi lăm|SPEAKER_00
wavs/_8QDxBlHZAs_0050.wav|thì như vậy không biết nó có một cái nguyên dõi gì không|SPEAKER_00
